ID,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode
15982,20150106,652600,4.0,2.5,2220,5900,2.0,0,0,3,8,2220,0,2014,0,98117
16981,20150224,229950,3.0,0.75,1030,12700,1.0,0,0,4,5,1030,0,1944,0,98032
18372,20140712,492000,2.0,1.0,1290,6272,1.0,0,0,4,6,890,400,1922,0,98115
11681,20141009,205000,4.0,1.75,1850,65340,1.5,0,0,4,7,1850,0,1972,0,98042
10282,20140619,540500,5.0,3.75,3090,7415,2.0,0,0,3,8,3090,0,2014,0,98166
14842,20140627,523460,5.0,1.75,1890,5000,1.5,0,0,3,7,1090,800,1906,0,98107
17354,20150513,425000,3.0,2.75,3370,13929,2.0,0,0,3,9,2650,720,1986,0,98092
11337,20140701,205000,3.0,1.75,1170,8239,1.0,0,0,3,7,1170,0,1981,0,98042
17080,20150107,988000,3.0,1.75,2190,3800,1.5,0,2,4,8,2190,0,1923,0,98109
20036,20140730,384000,3.0,2.25,1430,800,2.0,0,0,3,8,1140,290,2011,0,98136
20268,20140516,611000,3.0,2.5,2134,1984,2.5,0,0,3,8,2134,0,2008,0,98027
5678,20141009,575000,3.0,1.75,1720,5956,2.0,0,0,3,8,1720,0,1981,0,98033
13810,20141217,415000,4.0,1.75,2230,9625,1.0,0,4,3,8,1180,1050,1955,0,98178
15394,20140801,635000,4.0,1.75,2460,7560,2.0,0,0,4,8,2460,0,1952,0,98177
20047,20140527,754950,3.0,2.5,2610,7256,2.0,0,0,3,9,2610,0,2014,0,98033
10285,20141020,562000,4.0,2.25,2170,7007,1.0,0,0,3,8,1540,630,1974,0,98033
7033,20140827,365000,3.0,2.5,2200,9696,2.0,0,0,3,8,2200,0,1987,0,98031
1333,20141027,430000,4.0,3.75,2452,4800,2.0,0,0,3,7,2452,0,1936,1994,98055
18680,20140820,746300,3.0,1.75,2060,5721,1.0,0,2,3,9,1140,920,1964,0,98136
15895,20140722,510000,6.0,4.5,3300,7480,2.0,0,0,3,8,3300,0,1980,0,98052
11686,20150430,1545000,4.0,2.25,2640,3000,2.0,0,0,3,7,2080,560,1908,0,98109
5800,20140731,450000,3.0,2.5,1530,762,2.0,0,0,3,8,1050,480,2007,0,98119
1984,20140909,310000,3.0,1.0,1990,7173,1.0,0,0,3,7,1990,0,1972,0,98034
11150,20141229,399950,3.0,1.0,1040,9600,1.0,0,0,3,7,1040,0,1978,0,98053
2435,20141120,355000,3.0,2.25,2550,9674,1.0,0,0,3,7,1850,700,1959,0,98178
11080,20150406,368888,3.0,1.5,1490,12186,1.0,0,0,4,7,1490,0,1950,0,98155
12333,20150129,615500,3.0,1.5,1810,5080,1.0,0,0,3,7,1030,780,1958,0,98115
6348,20141203,440000,3.0,2.0,1650,6408,2.0,0,0,4,8,1650,0,1977,0,98052
6848,20140819,426000,3.0,1.0,1130,9147,1.0,0,0,5,7,1130,0,1952,0,98033
17092,20150401,733000,5.0,2.75,2880,4425,2.0,0,0,3,8,2880,0,2005,0,98052
16660,20140528,1100000,2.0,1.75,2050,11900,1.0,0,0,4,8,2050,0,1950,0,98004
16888,20141216,995000,5.0,4.0,5610,22529,2.0,0,0,3,11,4090,1520,1996,0,98072
17039,20140523,670500,4.0,2.0,1590,6750,1.0,0,0,3,7,1590,0,1951,0,98102
18952,20140709,309000,3.0,2.25,1980,8755,1.0,0,0,4,7,1300,680,1963,0,98198
3920,20140811,575000,2.0,1.75,2770,19700,2.0,0,0,3,8,1780,990,1983,0,98177
19966,20141006,320000,4.0,2.5,2300,3825,2.0,0,0,3,7,2300,0,2012,0,98042
5376,20150306,185850,3.0,1.5,1630,11662,1.0,0,0,3,7,1630,0,1943,1963,98188
11214,20140721,240000,3.0,1.0,1090,10000,1.0,0,0,3,6,1090,0,1961,0,98014
7301,20150324,409000,3.0,2.5,2740,9168,2.0,0,0,3,9,2740,0,1991,0,98042
9778,20140708,455000,4.0,3.5,3440,6000,2.0,0,0,4,8,3440,0,2002,0,98198
8735,20140604,760500,3.0,2.0,1990,3990,1.0,0,0,5,7,1130,860,1912,0,98103
5814,20150424,411000,4.0,1.75,2250,292288,1.0,0,0,4,7,2250,0,1963,0,98042
2813,20150122,157500,2.0,1.0,670,4500,1.0,0,0,3,5,670,0,1905,0,98108
20289,20140530,365250,3.0,2.25,1490,4522,2.0,0,0,3,7,1490,0,2009,0,98028
536,20150501,452000,4.0,1.75,1570,8268,1.0,0,0,3,7,1570,0,1979,0,98011
17001,20140812,2187730,4.0,4.5,4240,13162,2.0,0,0,3,10,4240,0,2004,0,98039
1139,20141231,605000,3.0,2.5,2570,9487,2.0,0,3,3,9,2570,0,1989,0,98011
11010,20150410,522000,3.0,1.0,1230,4600,1.5,0,0,3,7,1230,0,1929,0,98116
4116,20150428,470000,5.0,1.75,2740,9600,1.0,0,0,4,7,1370,1370,1945,0,98144
468,20150107,340500,3.0,2.0,2270,28025,1.0,0,0,4,7,1920,350,1947,0,98168
9042,20141202,505500,3.0,2.5,1300,1187,3.0,0,0,3,8,1300,0,2005,0,98107
8200,20140617,170000,4.0,1.0,1920,13787,1.0,0,0,4,7,1220,700,1966,0,98188
6480,20150414,217000,2.0,1.0,730,2400,1.0,0,1,3,4,730,0,1934,0,98198
14883,20140826,297950,3.0,2.0,1390,5127,1.0,0,0,3,8,1390,0,1990,0,98055
19838,20140714,379900,3.0,2.5,1800,2791,2.0,0,0,3,8,1800,0,2011,0,98126
617,20140922,485000,3.0,2.5,1880,5502,2.0,0,0,3,8,1880,0,1988,0,98029
8193,20150407,339950,3.0,1.75,1330,12092,1.0,0,0,4,6,720,610,1981,0,98168
1310,20140523,556000,5.0,2.5,3840,16905,2.0,0,0,3,11,3840,0,1991,0,98023
1012,20140612,900000,4.0,2.25,2460,44431,1.0,0,0,4,9,2460,0,1957,0,98007
15661,20150407,518000,4.0,1.75,2560,15000,1.0,0,0,3,7,1880,680,1974,0,98075
17183,20141111,640000,5.0,2.5,3220,4759,2.0,0,0,3,8,3220,0,2003,0,98075
5300,20141002,495000,2.0,1.0,1670,14695,1.5,0,0,5,7,1670,0,1930,0,98033
3251,20150504,530000,4.0,2.5,2940,35996,2.0,0,0,3,9,2940,0,1995,0,98042
3547,20141001,1015000,4.0,2.5,2700,4590,2.0,0,0,3,8,2700,0,2002,0,98103
18406,20141001,265000,4.0,1.0,1860,8505,1.0,0,0,4,7,1860,0,1955,0,98055
20464,20140729,432500,4.0,2.5,3172,5033,2.0,0,0,3,8,3172,0,2014,0,98023
18472,20141204,255000,3.0,1.5,1020,11410,1.0,0,0,3,7,1020,0,1959,0,98059
21129,20150401,279800,3.0,1.75,1410,2052,2.0,0,0,3,8,1410,0,2014,0,98106
5236,20141223,199999,3.0,1.0,960,10815,1.0,0,0,5,5,960,0,1900,0,98010
12998,20140827,565000,4.0,2.5,2280,4602,2.0,0,0,3,8,2280,0,2003,0,98075
16276,20140718,300000,4.0,1.5,1460,8760,1.0,0,0,3,7,1460,0,1958,0,98166
17025,20140606,465000,4.0,2.25,2070,7500,2.0,0,0,4,7,2070,0,1977,0,98034
19415,20140801,495000,4.0,2.25,2350,10072,2.0,0,0,3,8,2350,0,1980,0,98011
7502,20140716,250000,2.0,1.0,990,10556,2.0,0,0,3,7,990,0,1981,0,98056
2209,20141030,1050000,5.0,2.25,2960,7680,1.0,0,2,5,8,1550,1410,1958,0,98199
11793,20140730,275000,3.0,1.0,1250,7654,1.0,0,0,3,7,1000,250,1952,0,98125
289,20140812,500000,2.0,1.0,1640,14100,1.0,0,0,4,7,1140,500,1954,0,98006
1121,20150427,239000,3.0,1.0,940,8571,1.0,0,0,3,6,940,0,1950,0,98146
2656,20150107,350000,5.0,2.75,2980,13482,1.0,0,0,4,8,1730,1250,1975,0,98042
3478,20140602,629000,3.0,2.0,1760,5000,1.0,0,0,5,7,960,800,1920,0,98199
8513,20140818,355000,4.0,1.75,2160,8000,1.0,0,0,4,9,1660,500,1976,0,98023
8358,20140911,415000,2.0,1.0,910,3750,1.0,0,0,3,7,910,0,1904,0,98117
14540,20140926,615000,3.0,1.75,1900,3783,1.5,0,0,5,7,1110,790,1927,0,98144
15939,20140620,237000,3.0,1.0,1300,8160,1.0,0,0,4,7,1300,0,1960,0,98056
15312,20150226,190000,3.0,1.75,1390,7700,1.0,0,0,5,7,1390,0,1965,0,98058
5518,20150224,815000,5.0,2.25,3410,35536,2.0,0,0,3,10,2530,880,1974,0,98005
10115,20140626,555000,5.0,3.0,3640,6930,2.0,0,0,3,8,3640,0,2004,0,98038
16403,20141211,305000,3.0,1.0,1150,9048,1.0,0,0,2,7,1150,0,1922,0,98033
21599,20140915,810000,4.0,3.0,3990,7838,2.0,0,0,3,9,3990,0,2003,0,98053
3526,20140512,1575000,5.0,2.75,3650,20150,1.0,0,0,4,10,2360,1290,1975,0,98004
18533,20140717,635000,4.0,2.0,2260,8457,2.0,0,0,3,9,2260,0,1992,0,98074
1835,20140619,1525000,4.0,3.25,3620,5131,2.0,0,3,4,11,2350,1270,1927,0,98119
16765,20141001,310000,3.0,1.75,1490,9120,1.0,0,0,5,7,1490,0,1959,0,98059
17469,20150107,485000,3.0,2.5,1540,7120,1.0,0,0,3,7,770,770,1938,2013,98038
20988,20140618,820000,4.0,2.5,3170,8523,2.0,0,0,3,9,3170,0,2008,0,98033
7517,20140529,231000,4.0,2.0,1530,6375,2.0,0,0,3,7,1530,0,1942,1983,98058
1042,20140702,512031,3.0,1.75,1540,3000,1.0,0,2,3,7,770,770,1920,0,98117
15862,20150325,710000,3.0,2.75,2210,7660,1.0,0,1,4,7,1460,750,1968,0,98116
19261,20150401,320000,3.0,1.0,1260,9600,1.0,0,0,3,7,1260,0,1970,1995,98045
982,20150310,420000,2.0,2.75,1760,4139,2.0,0,0,3,8,1760,0,2010,0,98065
7794,20141202,580000,5.0,2.5,2720,5000,1.5,0,0,4,7,1530,1190,1939,0,98117
16025,20150325,1400000,4.0,2.5,3520,7815,2.0,0,3,3,10,3140,380,1929,0,98199
12556,20141006,325000,3.0,2.25,2480,8755,2.0,0,0,3,8,2480,0,1979,0,98058
2596,20140521,1065000,2.0,1.75,1890,9466,2.0,0,0,3,8,1890,0,1987,0,98004
18307,20140508,543200,6.0,2.25,2820,15600,1.5,0,2,5,7,1970,850,1940,0,98166
6891,20150309,763000,3.0,2.0,1360,8752,1.0,0,2,4,6,1360,0,1942,0,98033
16151,20140623,239950,3.0,1.75,1230,9600,1.0,0,0,4,7,1230,0,1984,0,98042
9729,20150402,690000,3.0,1.5,1710,17707,1.0,0,0,4,7,1180,530,1947,0,98040
4488,20150401,306500,2.0,1.75,1310,10200,1.0,0,0,4,6,1310,0,1947,0,98065
5144,20140505,650000,3.0,1.5,2160,9000,1.0,0,2,4,8,1400,760,1949,0,98177
20707,20140522,380000,5.0,3.5,2420,4670,2.0,0,0,3,7,2420,0,2013,0,98118
377,20141027,275000,3.0,3.0,1590,7750,1.0,0,0,3,7,1060,530,1997,0,98038
357,20141006,420000,4.0,1.0,1750,9600,1.5,0,0,4,7,1750,0,1954,0,98006
14738,20140703,295950,2.0,1.0,1190,6200,1.0,0,0,3,7,1190,0,1948,0,98133
11103,20150122,289950,4.0,3.0,2040,5050,1.0,0,0,3,8,1490,550,1993,0,98092
11776,20150128,238000,3.0,1.5,1370,7439,1.0,0,0,4,6,1370,0,1963,0,98055
15529,20140905,1100000,4.0,2.75,3410,7750,1.0,0,4,5,8,1710,1700,1958,0,98116
18659,20150112,618000,2.0,1.0,1890,4700,1.0,0,0,4,7,1030,860,1928,0,98107
15723,20140926,565000,4.0,2.5,2330,7936,2.0,0,0,3,9,2330,0,1987,0,98074
5537,20140905,625000,3.0,1.75,1580,20588,1.0,0,0,3,8,1580,0,1970,0,98125
13769,20140904,263850,4.0,2.25,2300,7524,2.0,0,0,4,8,2300,0,1978,0,98023
14029,20140721,327000,3.0,1.5,1510,344124,1.0,0,2,4,7,1510,0,1964,0,98022
5811,20141208,720168,4.0,2.25,2120,3794,2.0,0,0,4,7,1420,700,1926,0,98117
11896,20141124,294400,4.0,2.5,1788,10183,2.0,0,0,4,7,1788,0,1990,0,98002
2234,20150106,608000,4.0,3.0,2400,7680,1.0,0,0,3,7,1200,1200,1956,0,98199
12785,20150106,537000,3.0,1.75,1550,10050,1.0,0,0,5,7,1550,0,1957,0,98008
6930,20150331,985000,5.0,4.25,4650,108464,2.0,0,0,3,10,3260,1390,1999,0,98024
14268,20141021,130000,2.0,1.0,840,6654,1.0,0,0,3,7,840,0,1951,0,98133
20655,20141209,859950,6.0,4.0,3180,6551,2.0,0,0,3,9,3180,0,2014,0,98074
7411,20140520,450000,3.0,1.5,2060,44866,1.0,0,0,3,8,2060,0,1953,0,98077
4352,20150305,259950,2.0,2.0,1070,649,2.0,0,0,3,9,720,350,2008,0,98106
9012,20150306,259875,5.0,2.5,2200,6250,2.0,0,0,3,7,2200,0,1996,0,98038
10502,20141230,226500,3.0,2.0,1560,7000,1.0,0,0,4,7,1560,0,1968,0,98001
18425,20150223,420000,5.0,3.0,2150,6117,1.0,0,0,3,7,1370,780,2003,0,98106
17306,20141021,1205000,4.0,2.75,2470,5500,1.0,0,3,3,9,1570,900,1960,2005,98107
7462,20140923,245000,2.0,1.0,1120,5650,1.0,0,1,3,6,720,400,1904,0,98118
16073,20140621,750000,3.0,1.75,2610,5544,1.5,0,0,3,8,1680,930,1934,0,98117
6186,20150401,740000,4.0,2.5,3030,8335,2.0,0,0,3,10,3030,0,1992,0,98075
20265,20140530,545000,4.0,2.5,2720,4738,2.0,0,0,3,8,2720,0,2012,0,98065
10221,20140814,270000,4.0,1.75,1850,7730,1.0,0,0,5,7,1100,750,1956,0,98133
2718,20150325,422500,2.0,1.0,800,4046,1.0,0,0,3,7,800,0,1940,0,98117
7944,20150414,750000,3.0,2.5,2560,9182,2.0,0,0,3,9,2560,0,1993,0,98027
1256,20141117,265000,3.0,2.75,1120,881,3.0,0,0,3,8,1120,0,1999,0,98103
5385,20150325,440000,2.0,1.5,1330,15873,1.0,0,0,3,7,900,430,1984,0,98074
2640,20150511,739000,3.0,2.25,2220,10530,1.0,0,0,4,8,1700,520,1974,0,98052
4318,20150410,402500,3.0,1.0,1290,4000,1.5,0,0,3,7,1290,0,1926,0,98118
20528,20140707,505000,2.0,2.25,1060,1209,2.0,0,0,3,8,940,120,2006,0,98102
7431,20150402,575000,3.0,1.0,1740,9163,1.0,0,0,3,7,1740,0,1954,0,98125
2652,20140723,872000,4.0,4.0,3770,9750,1.0,0,0,4,9,1940,1830,1967,0,98177
18581,20150410,427500,3.0,1.75,1430,16200,1.0,0,0,4,7,1430,0,1967,0,98027
10906,20140721,427000,3.0,1.75,2000,7111,1.0,0,0,4,7,1360,640,1956,0,98177
8020,20141028,450000,4.0,2.75,1540,4840,1.0,0,2,4,7,850,690,1929,0,98126
21570,20140513,330000,3.0,2.5,1450,5008,1.0,0,0,3,7,840,610,2007,0,98106
6626,20140924,359000,4.0,3.5,2770,8763,2.0,0,0,3,8,2100,670,1996,0,98003
1336,20140605,647500,3.0,1.75,1290,3870,1.0,0,0,5,7,1290,0,1916,0,98144
13113,20150504,619000,5.0,3.5,2950,2932,3.0,0,0,3,8,2950,0,2004,0,98144
113,20141124,329950,3.0,1.75,2080,5969,1.0,0,2,3,7,1080,1000,1971,0,98108
6887,20140521,495000,3.0,3.5,2380,6250,2.0,0,3,3,8,1670,710,1997,0,98118
472,20141113,1199000,4.0,2.75,4110,8400,2.0,0,1,3,9,3130,980,1928,2013,98125
10398,20150318,285000,3.0,2.5,1590,9736,2.0,0,0,3,7,1590,0,1985,0,98001
7290,20140630,550000,3.0,2.25,1720,9600,1.0,0,0,4,7,1220,500,1967,0,98052
5222,20150428,350000,4.0,2.25,1770,7778,2.0,0,0,3,7,1770,0,1998,0,98031
8476,20150402,410988,3.0,1.75,1000,14061,1.0,0,0,4,7,1000,0,1967,0,98072
18515,20141030,564000,4.0,1.0,1170,4590,1.5,0,0,4,7,1170,0,1925,0,98115
4286,20150312,300000,3.0,2.75,1910,15508,1.0,0,0,3,8,1210,700,1984,0,98023
19026,20141121,724950,4.0,2.0,2270,5760,2.0,0,0,4,8,2270,0,1909,0,98116
16551,20141124,199988,2.0,1.0,860,5000,1.0,0,0,3,7,860,0,1949,0,98178
10281,20150409,451000,4.0,2.5,2320,5375,2.0,0,0,3,7,2320,0,2006,0,98065
12555,20140507,618080,3.0,2.5,2030,6500,2.0,0,0,3,8,2030,0,1988,0,98027
15919,20141030,299250,3.0,2.5,2530,8669,2.0,0,0,3,9,2530,0,1990,0,98023
6781,20150227,217000,2.0,1.0,770,9715,1.0,0,0,4,6,770,0,1942,0,98168
5915,20140924,575000,3.0,2.0,2168,4000,1.5,0,0,3,8,2168,0,1907,0,98105
6978,20140924,320000,4.0,2.75,2110,13260,1.0,0,0,4,7,1290,820,1979,0,98058
20785,20140820,399963,4.0,2.5,2620,4050,2.0,0,0,3,8,2620,0,2014,0,98146
15629,20141010,292000,4.0,1.75,2130,11097,1.0,0,0,3,7,1370,760,1952,0,98166
380,20140916,270000,2.0,1.5,1380,209959,1.0,0,0,1,6,1380,0,1954,0,98011
15153,20140812,225000,3.0,1.5,1660,7221,1.0,0,0,3,7,980,680,1962,0,98168
18985,20150310,425000,3.0,1.0,1000,5100,1.0,0,0,3,7,860,140,1946,0,98115
15909,20140522,431500,3.0,3.5,1900,1612,2.0,0,0,3,8,1430,470,2008,0,98136
17701,20141113,356000,3.0,1.5,1140,7500,1.0,0,0,3,7,1140,0,1976,0,98074
9929,20140605,640000,3.0,1.75,2340,4206,1.0,0,0,5,7,1170,1170,1917,0,98144
20888,20141215,356000,2.0,2.25,1230,989,3.0,0,0,3,8,1230,0,2007,0,98103
8870,20150508,370000,4.0,2.0,1950,3757,1.0,0,0,4,6,1160,790,1908,0,98118
18660,20141113,572000,3.0,2.25,1860,4000,1.5,0,0,5,7,1020,840,1920,0,98118
135,20140813,199000,3.0,1.75,1320,17390,1.0,0,0,4,7,1320,0,1956,0,98003
11063,20141030,845000,4.0,3.0,2390,4000,1.5,0,0,5,8,1460,930,1931,0,98103
10842,20140828,995000,2.0,2.0,1600,64468,1.0,0,0,3,7,1600,0,1950,0,98072
14440,20150318,438000,2.0,1.0,1120,6380,1.0,0,0,3,7,1120,0,1942,1994,98115
21036,20150317,730000,4.0,2.5,2460,7930,2.0,0,0,3,8,2460,0,2005,0,98033
14101,20140726,165000,3.0,1.0,910,8700,1.0,0,0,4,6,910,0,1943,0,98188
17840,20140920,195000,3.0,1.5,1050,5525,1.0,0,0,5,6,1050,0,1969,0,98042
16519,20141104,425000,4.0,1.5,1620,7875,1.0,0,0,3,7,1620,0,1956,0,98008
16811,20150414,336000,2.0,1.0,1180,7200,1.0,0,0,4,6,1180,0,1949,0,98133
4745,20140924,353000,4.0,2.75,1920,4627,1.0,0,0,3,8,1010,910,1998,0,98178
14409,20140613,513000,4.0,2.75,2020,7070,1.0,0,0,5,7,1010,1010,1958,0,98126
13552,20140825,530000,3.0,2.5,2480,7480,2.0,0,0,3,9,2480,0,1992,0,98072
6562,20140918,269000,1.0,1.0,1020,7920,1.0,0,0,3,7,1020,0,1947,1983,98106
7725,20140520,458000,1.0,2.25,2140,10350,1.0,0,0,3,7,1470,670,1976,0,98072
14751,20140827,716000,4.0,2.25,2480,9780,1.0,0,0,4,8,1900,580,1975,0,98052
17179,20140617,752000,4.0,2.5,2940,10382,2.0,0,0,4,9,2940,0,1991,0,98059
2087,20140630,419000,2.0,1.75,1510,4980,1.0,0,0,3,8,1510,0,2006,0,98053
11456,20141104,300000,3.0,2.0,1550,8300,1.0,0,0,4,8,1550,0,1965,0,98055
15012,20140711,412000,4.0,1.75,1430,10500,1.0,0,0,4,7,1130,300,1960,0,98007
16582,20141112,1350000,4.0,3.5,3600,5217,2.0,0,0,3,9,2720,880,1947,2014,98112
3997,20140827,720000,4.0,1.75,2530,5000,1.5,0,2,5,8,2070,460,1917,0,98103
20667,20141117,496000,3.0,2.5,2180,4533,2.0,0,0,3,7,2180,0,2010,0,98011
18881,20140826,400000,3.0,1.75,1730,9211,1.0,0,0,3,8,1730,0,1961,0,98125
5933,20140923,212500,3.0,1.5,1270,7128,1.0,0,0,4,6,1270,0,1954,0,98198
18576,20150106,315000,3.0,1.0,890,5200,1.0,0,0,3,7,890,0,1957,0,98118
3288,20140811,476500,3.0,1.0,1060,8625,2.0,0,0,4,7,1060,0,1962,1997,98033
10653,20141031,285000,3.0,1.75,1560,9514,1.0,0,0,4,7,1560,0,1967,0,98031
425,20150403,245000,3.0,2.5,1530,8500,1.0,0,0,5,7,1030,500,1996,0,98038
17448,20150406,235000,4.0,1.75,1920,9350,1.0,0,0,4,7,1000,920,1977,0,98002
18439,20140522,380000,2.0,2.5,1230,987,2.0,0,0,3,7,1060,170,2011,0,98144
16107,20150312,250000,4.0,1.0,1320,11212,1.0,0,0,5,6,1320,0,1914,0,98002
6394,20141126,324950,3.0,2.5,1560,9600,1.0,0,0,3,7,1210,350,1964,0,98188
14015,20140707,681000,3.0,1.75,1880,10032,1.0,0,0,4,8,1880,0,1984,0,98006
4693,20141209,173250,3.0,1.0,990,12696,1.5,0,0,3,7,990,0,1936,0,98168
10671,20150402,750000,5.0,2.75,3330,12408,1.0,0,0,3,10,1740,1590,1976,0,98074
18403,20140808,235000,4.0,1.0,1500,6360,1.5,0,0,3,6,1500,0,1944,0,98178
12243,20141224,480000,3.0,1.5,1540,20281,1.0,0,0,3,7,1540,0,1977,0,98075
20116,20150324,407000,2.0,2.5,1340,999,2.0,0,0,3,8,940,400,2008,0,98116
9532,20150128,275000,4.0,2.25,2400,17842,2.0,0,0,4,7,2400,0,1973,0,98002
14588,20140923,350000,3.0,2.25,1840,9929,1.0,0,0,3,7,1200,640,1987,0,98028
17934,20150428,215000,3.0,1.0,960,7200,1.0,0,0,4,6,960,0,1958,0,98166
8117,20150224,386000,3.0,1.5,1550,8000,1.0,0,0,3,6,1330,220,1980,0,98118
13274,20140804,605000,4.0,2.0,1820,7626,1.0,0,0,5,7,990,830,1941,0,98103
7916,20141202,443750,3.0,2.25,1460,968,2.0,0,0,3,7,1140,320,2003,0,98199
14118,20150429,670000,5.0,2.25,2290,39000,2.0,0,0,3,8,2290,0,1979,0,98052
9188,20141106,144000,3.0,1.0,980,6800,1.0,0,0,3,6,980,0,1946,0,98058
3214,20141111,555565,3.0,2.0,1670,11337,1.0,0,1,4,7,1670,0,1959,0,98033
29,20150302,719000,4.0,2.5,2570,7173,2.0,0,0,3,8,2570,0,2005,0,98052
14662,20141216,850000,6.0,3.5,2820,5400,1.0,0,0,3,8,1620,1200,1958,0,98117
1833,20140904,565000,5.0,3.5,2700,11675,1.5,0,2,4,6,1950,750,1948,0,98133
3658,20150506,335000,3.0,1.0,1020,10200,1.0,0,0,4,7,1020,0,1954,0,98133
16407,20140818,333000,3.0,1.0,1050,7560,1.0,0,0,3,7,1050,0,1951,0,98126
14221,20150317,474500,5.0,2.5,2000,3600,1.0,0,0,3,6,1150,850,1987,0,98144
18382,20150310,1500000,3.0,3.0,3110,9015,1.0,0,4,4,10,1590,1520,1980,0,98033
6421,20140613,775000,4.0,2.0,3140,10875,1.0,0,1,3,7,1940,1200,1939,1969,98199
11696,20140715,245000,3.0,2.0,1470,8000,1.0,0,0,4,8,1470,0,1974,0,98023
16809,20140818,449000,4.0,2.75,2090,14141,1.5,0,0,4,8,1680,410,1941,0,98166
19975,20141201,175003,3.0,1.5,1390,1882,2.0,0,0,3,7,1390,0,2014,0,98108
2197,20150206,311750,4.0,2.25,2270,12000,1.0,0,0,4,7,1290,980,1976,0,98023
11145,20150219,877500,4.0,2.0,3060,8000,2.0,0,0,4,8,2040,1020,1922,0,98144
7167,20141126,445000,2.0,1.5,1510,2001,2.0,0,0,4,8,1510,0,1985,0,98007
12648,20140718,2535000,5.0,3.25,3730,10626,1.0,0,4,4,10,3730,0,1963,0,98004
14861,20140527,375000,3.0,1.5,2000,7294,1.0,0,0,3,7,1520,480,1965,0,98118
3162,20140801,720000,2.0,1.5,1840,9000,1.0,0,2,3,8,1340,500,1957,0,98136
2339,20140714,1365000,2.0,3.25,2700,3444,3.0,1,3,3,9,2700,0,1990,0,98075
9868,20140602,290000,3.0,2.5,2080,4828,2.0,0,0,3,8,2080,0,2002,0,98042
16714,20150305,85000,2.0,1.0,910,9753,1.0,0,0,3,5,910,0,1947,0,98032
653,20150403,597500,3.0,2.0,2150,5400,1.5,0,0,4,7,1380,770,1911,0,98126
8483,20150127,799990,4.0,3.5,2540,5808,2.0,0,0,5,8,1820,720,1910,1986,98117
10819,20141016,311300,2.0,1.0,1000,7228,1.0,0,0,4,7,1000,0,1947,0,98133
3234,20140715,252000,2.0,1.0,940,15450,1.0,0,0,4,6,940,0,1926,0,98070
9172,20150306,1234000,4.0,3.0,2660,4600,1.5,0,0,3,8,1820,840,1906,2002,98112
2726,20140905,749999,5.0,2.25,3060,13630,2.0,0,0,3,10,3060,0,1989,0,98006
1113,20140620,660000,4.0,3.25,3030,9273,2.0,0,0,5,8,3030,0,1988,0,98029
9364,20150105,467500,3.0,1.0,1830,6453,1.0,0,0,4,7,1830,0,1956,0,98125
14529,20141009,400000,4.0,2.5,3140,12792,2.0,0,0,4,9,3140,0,1977,0,98042
17636,20150130,418000,3.0,1.75,1670,12075,1.0,0,0,3,7,1370,300,1958,0,98155
5026,20150421,576000,3.0,1.75,1500,13891,1.0,0,0,4,7,1500,0,1951,0,98005
373,20141223,380000,5.0,3.0,3450,9914,2.0,0,0,3,9,3450,0,2004,0,98023
2099,20141105,365000,2.0,1.0,990,9223,1.0,0,0,3,7,990,0,1949,0,98125
15427,20141202,404000,3.0,1.75,1720,7202,1.0,0,0,3,7,1720,0,1995,0,98056
2993,20150210,604000,4.0,1.75,1490,4485,1.0,0,0,3,8,1350,140,1960,0,98199
19633,20150409,377000,3.0,2.5,1870,5333,2.0,0,0,3,8,1870,0,2012,0,98019
10644,20140902,338150,4.0,2.25,2700,8580,2.0,0,0,3,8,2700,0,1992,0,98022
1275,20141103,363000,2.0,2.0,920,1201,2.0,0,0,3,8,800,120,2009,0,98144
18858,20140804,229500,1.0,1.0,1180,22000,1.0,0,2,3,6,1180,0,1948,0,98198
18707,20150114,340000,3.0,1.0,1580,8308,1.5,0,0,3,7,1580,0,1948,0,98146
21511,20150421,480000,4.0,2.5,2940,9172,2.0,0,0,3,9,2940,0,2006,0,98001
4304,20140731,325000,3.0,1.0,1410,8250,1.0,0,0,3,7,1410,0,1954,0,98177
11385,20140722,420000,4.0,2.0,2280,10319,1.0,0,3,4,8,1270,1010,1989,0,98198
18832,20140629,835000,3.0,2.25,2120,54014,2.0,0,0,4,9,2120,0,1964,0,98005
11021,20141113,315000,2.0,1.0,2080,14659,1.0,0,0,3,7,1040,1040,1960,0,98178
2132,20140912,250000,2.0,1.0,670,4640,1.0,0,0,3,6,670,0,1943,0,98106
9812,20141007,650000,6.0,4.5,3900,9100,2.0,0,0,3,8,2870,1030,1979,0,98052
17336,20150203,600000,5.0,3.5,3370,16846,2.0,0,1,3,9,2650,720,1998,0,98027
19138,20141009,276000,2.0,1.0,870,2676,1.0,0,0,3,7,820,50,2004,0,98144
20173,20140611,516000,4.0,3.5,2550,8698,2.0,0,0,3,7,2550,0,2007,0,98065
10609,20141008,375000,5.0,3.0,2680,8410,2.0,0,0,3,8,1810,870,1990,0,98058
15011,20141010,915000,5.0,2.5,3490,18850,1.0,0,4,4,9,1840,1650,1958,0,98005
13053,20150524,445500,2.0,1.75,1390,6670,1.0,0,0,3,6,720,670,1941,0,98115
